PERID,RESIGNED
10005997,0.216962135617
10005994,0.199512298827
10005995,0.190241471492
10002674,0.139562976927
10009295,0.272368466952
10009296,0.205505770173
10009291,0.0572482979093
10009290,0.142778887705
10018129,0.0576280066852
10018128,0.0298087357412
10008800,0.178314919213
10018121,0.200704476466
10004824,0.179709233065
10004827,0.0927373787941
10001238,0.0484860339212
10004820,0.191154099527
10004355,0.173079124423
10005526,0.0515137977456
10003401,0.176212577117
10005524,0.325117330646
10002175,0.042282705765
10002931,0.0831209100822
10002177,0.189989914467
10002172,0.0683603470648
10002933,0.183343120994
10020597,0.0441092945676
10020596,0.23839259942
10011526,0.167574045657
10019012,0.23079999887
10014004,0.197143783852
10011522,0.136551781164
10011520,0.090412271852
10011521,0.254583152215
10011528,0.856415448322
10006073,0.0468522190628
10006075,0.261813188312
10006078,0.193886411903
10012953,0.131217298802
10012951,0.116755522322
10006217,0.0887827901924
10007035,0.211878146474
10007033,0.0993658914851
10010928,0.267591722322
10017200,0.202564605068
10010922,0.274589185596
10017205,0.154526260265
10017204,0.117663367168
10010927,0.189764509281
10010926,0.130941053469
10020739,0.248573308326
10020738,0.229397733273
10020045,0.0946240536097
10003082,0.128204020415
10020730,0.123925590679
10020040,0.240405440123
10020043,0.0778142434448
10017176,0.253537780869
10017175,0.174851261771
10017068,0.147323406652
10017061,0.852375378827
10017063,0.194362342813
10000022,0.0591895046966
10000027,0.194709529233
10016907,0.10789936363
10001881,0.176686062725
10001883,0.0500270367746
10007255,0.102095852375
10009586,0.148897041286
10009508,0.199003328507
10008275,0.720056701202
10012406,0.300063744712
10000573,0.0550626124822
10009507,0.0824068090546
10009503,0.0757906811052
10000570,0.0926713506056
10001081,0.0664770010855
10001082,0.0926135148423
10001086,0.0963844393193
10002735,0.298053849392
10001088,0.138956569785
10001089,0.0729344110258
10012781,0.168172300464
10012787,0.260913149837
10010739,0.269919939415
10011325,0.0292478325842
10011326,0.178660677103
10011328,0.272166841852
10015522,0.11382346223
10015520,0.130732981918
10015521,0.152565063012
10015249,0.252406669883
10004100,0.202110462982
10004101,0.0969750827887
10018808,0.157140792687
10004772,0.202353895078
10013782,0.237672014137
10013783,0.0668727166989
10016338,0.0911403890392
10016339,0.268965581586
10016335,0.117940810874
10016330,0.244219516716
10016331,0.245664487183
10012433,0.176157893503
10019317,0.140643495778
10012436,0.174605229707
10019319,0.0647890718194
10021955,0.195690273915
10015242,0.204623579344
10015787,0.0998275077554
10015783,0.109763435775
10015781,0.174741210705
10022606,0.0676535231924
10022353,0.236786636406
10022602,0.0399259448655
10022490,0.0645842817876
10022141,0.0254699970124
10016623,0.116989878797
10010497,0.223961482266
10005501,0.212747161831
10005500,0.22456943711
10008822,0.245655432182
10008825,0.119810422461
10005504,0.0917714692502
10008827,0.0642745084741
10005506,0.0912770735812
10021365,0.0526036102997
10019581,0.0743029758951
10003907,0.175667901487
10003905,0.0880905908489
10018378,0.0692544775472
10003902,0.0774107236435
10003901,0.142225244743
10010147,0.211194065042
10010146,0.188268247752
10010145,0.113893941893
10007345,0.120047149095
10005769,0.206292205039
10005768,0.0686352871134
10010141,0.106826361413
10010140,0.297495635418
10005764,0.126087339135
10005761,0.0624541423072
10005760,0.099902931075
10023001,0.0675145354206
10023003,0.0469022304574
10023006,0.0230813377689
10023007,0.0470229313826
10022645,0.0851338864181
10020901,0.0314150046853
10012896,0.222434875982
10012895,0.161739763262
10012891,0.245867593649
10010002,0.204413102919
10010003,0.134982253504
10010000,0.134627871263
10010007,0.280626959855
10010008,0.27822261637
10015068,0.840322000532
10020926,0.0770661774551
10020924,0.201137452415
10020920,0.0805547415692
10020921,0.789161526523
10009089,0.175533759422
10009083,0.86165250364
10009085,0.179877177877
10009087,0.197434216232
10006688,0.222530632682
10006685,0.25807077586
10000902,0.245774420651
10007621,0.213509077754
10007627,0.223011484842
10007624,0.227573880778
10007629,0.109618912246
10016750,0.0620760564192
10009881,0.126468750818
10009882,0.0910915418687
10002238,0.131924165913
10002239,0.165325065916
10009888,0.199081949428
10002237,0.212631406343
10002234,0.20037950562
10014491,0.164492588816
10002230,0.0819471193746
10002231,0.09905002068
10006531,0.161508023085
10006530,0.261285140131
10006533,0.138403453566
10006532,0.0967190124509
10003015,0.0724718581964
10003014,0.138828394775
10003017,0.0497630383957
10006536,0.130044240401
10003018,0.129653222644
10022728,0.126309717519
10007486,0.176076484263
10013204,0.249396508408
10007485,0.140300008689
10013201,0.205574459782
10013200,0.138491055008
10013203,0.113659319823
10013202,0.189482695567
10007488,0.18220721558
10014277,0.0675300569348
10022723,0.110824932406
10022721,0.0915628372814
10022726,0.117854160868
10008590,0.157560853821
10008592,0.202339785384
10008595,0.185928455199
10016754,0.127696507966
10001506,0.177209109834
10001503,0.306306219867
10000275,0.0771447118438
10000270,0.0441096527915
10000273,0.122306070669
10008047,0.0712326034004
10008046,0.0475657942426
10008044,0.067196983611
10008043,0.268929107361
10008041,0.0595759143652
10008048,0.0473831412745
10012154,0.2238662377
10012155,0.19434584368
10012152,0.272819708813
10012150,0.321168846382
10006997,0.162745264815
10017611,0.123736752397
10006995,0.276877222175
10006994,0.209369087892
10006990,0.251416799381
10008100,0.0692626600408
10008106,0.203462934262
10008109,0.242365454362
10012339,0.17457223858
10019812,0.240172041723
10012330,0.203984801003
10012334,0.136714252148
10021722,0.194047457779
10021093,0.0596175609905
10021726,0.0526455882983
10021096,0.174246113305
10001804,0.083893913767
10010793,0.219485092843
10010797,0.172706919064
10009318,0.170587946592
10021898,0.0804973259622
10009310,0.074271245536
10009311,0.0675074679945
10009312,0.162450681901
10009313,0.282949349318
10021894,0.220204837881
10009317,0.146185485854
10021546,0.0405140555637
10004599,0.270649927566
10004594,0.0672316897709
10004590,0.13378610025
10005973,0.234127788811
10005976,0.858794058298
10005977,0.21987531853
10005979,0.199008023998
10019768,0.196794169071
10019769,0.0594714384124
10019762,0.0644683040149
10019763,0.0663276558011
10011159,0.211905635575
10009270,0.159158775675
10009275,0.179002602188
10009274,0.222469801224
10011153,0.102470268655
10009279,0.0268308231876
10011156,0.249063263664
10019669,0.199313870704
10004373,0.131341577368
10004372,0.134258691886
10004374,0.0999528010662
10018149,0.207710682808
10018148,0.0536571027428
10018147,0.231580143153
10015317,0.189195533805
10015316,0.144835125079
10018141,0.0455763283534
10018140,0.20157112686
10001154,0.123328816242
10009863,0.173020770313
10009866,0.146340390105
10022018,0.0628295752204
10022019,0.186185618414
10022011,0.22173101092
10022012,0.0423339956681
10022015,0.0654878551344
10022016,0.0536571027428
10014067,0.245772737391
10011540,0.207282211138
10011542,0.0398443501039
10005424,0.087724324032
10003745,0.151076036121
10006512,0.239670391035
10006511,0.259340059975
10005420,0.0722076449442
10004051,0.0196436892677
10006517,0.246053870914
10004054,0.229997493638
10012934,0.224046995731
10012930,0.222171064182
10012932,0.171372370209
10006232,0.304831955952
10006230,0.228420154934
10006231,0.205589247143
10004058,0.264834131816
10008692,0.0644417241235
10014689,0.220040071067
10008696,0.0866036752914
10014680,0.256838801658
10008698,0.093948493907
10008699,0.214853938959
10014687,0.181582805214
10016448,0.217743371284
10010949,0.147759212197
10002658,0.120382249845
10010947,0.0871753607204
10017265,0.273877663025
10010943,0.0580340514166
10017262,0.284475973755
10010941,0.151720467934
10017260,0.132405544955
10020711,0.0536571027428
10020710,0.265659860855
10019136,0.1751436476
10020717,0.213264464395
10020716,0.0628523755133
10019130,0.0473258507714
10003468,0.0618111870548
10013120,0.264580075781
10013653,0.103213805387
10003460,0.123465036228
10013122,0.164746922725
10017082,0.0402055826952
10017080,0.204720608978
10017085,0.210607536074
10017089,0.13911813838
10013657,0.710964967852
10007015,0.124432384286
10007542,0.127498805475
10007541,0.0707309785193
10000044,0.0893161852435
10007547,0.207167748449
10007010,0.0482966319586
10007544,0.121844411963
10001316,0.168416605384
10017888,0.0762581087
10017883,0.319691567113
10017882,0.0814393899176
10021399,0.203113115898
10017887,0.171324919481
10017884,0.0896442890077
10021407,0.0722690999623
10016130,0.240542380977
10016131,0.159766047897
10016132,0.177040789191
10020059,0.0541046047882
10013414,0.0928439027191
10013415,0.664337512898
10016689,0.124050184215
10016686,0.0790146851064
10016684,0.642959335905
10016681,0.830034832554
10019153,0.0725639336986
10019152,0.219310008263
10019156,0.207942975437
10019158,0.0497772418347
10011307,0.0558277769357
10011304,0.334020147745
10004168,0.169337497244
10018668,0.229422750422
10011301,0.0462883184671
10019244,0.222489367262
10004160,0.0957197945487
10004162,0.166471133611
10015816,0.273453934575
10015815,0.100238335171
10015811,0.160976778966
10015818,0.0701818610903
10016355,0.224054565139
10016357,0.204259863928
10020727,0.21457172316
10016358,0.247842706278
10016359,0.28952334269
10012457,0.140616213502
10019376,0.0709286357949
10012455,0.0672316897709
10012454,0.155392504668
10021978,0.207710682808
10021974,0.0467356987173
10021975,0.203698661167
10021972,0.0743029758951
10016512,0.16695094568
10021970,0.0330871611407
10019378,0.0622786066398
10022377,0.203261574676
10006831,0.22751176363
10016849,0.248655084323
10004788,0.121571326594
10022551,0.0289804864802
10004780,0.299130218637
10004784,0.234386921484
10004786,0.306584635833
10018686,0.142694698112
10018687,0.0492846922981
10018680,0.0327538062854
10005568,0.170090285602
10008847,0.0836814564678
10005562,0.268705507081
10005561,0.0862709938335
10005560,0.0771184426261
10019480,0.193626044811
10019482,0.122682256979
10019485,0.0636786745897
10019487,0.0759453307341
10015109,0.201909150076
10018358,0.193205327635
10016516,0.139519797306
10018352,0.174942603819
10015102,0.225501297604
10018351,0.0644630317734
10015104,0.0352611930338
10018357,0.179343494281
10018354,0.194420014399
10018427,0.0382571031563
10022951,0.0806558018049
10022950,0.0496104205248
10022952,0.0399771624294
10010168,0.239673950866
10010167,0.122952009916
10003929,0.165907170465
10010160,0.162730327107
10010163,0.197258558692
10005784,0.161646673099
10023026,0.0459049353565
10023025,0.042737330749
10023029,0.0496577979214
10020949,0.0791566650412
10020945,0.245139384252
10022550,0.20859969086
10020940,0.0856874137362
10020942,0.0478226777063
10002034,0.178300351609
10002036,0.141147747479
10002037,0.221582901728
10002780,0.283590173588
10003257,0.176424755192
10003256,0.103986847566
10017408,0.348847538464
10016078,0.186386006716
10017402,0.0919631454924
10011953,0.21826875494
10011480,0.131295150682
10011483,0.263641010043
10011482,0.231296361765
10011484,0.235519600243
10011487,0.0920628567576
10011954,0.14782961588
10014478,0.23805132179
10006556,0.158170465778
10003075,0.0927241424387
10006554,0.125349262615
10003072,0.0895325481733
10006550,0.108244094933
10020360,0.275324189366
10020361,0.195266157626
10020364,0.0776209433891
10014216,0.135529911838
10014218,0.261842585395
10000784,0.159142696235
10000786,0.141896559823
10000787,0.159139401015
10000780,0.203150922347
10000782,0.154003371634
10000783,0.116057168865
10013087,0.181069910789
10013082,0.191060230955
10013081,0.170723821039
10022495,0.0342292312572
10003780,0.303106708754
10003782,0.110771828079
10003785,0.149346125923
10000258,0.0704796354057
10007200,0.210706294237
10000521,0.342471858969
10000522,0.112947092744
10000524,0.746875901855
10000526,0.09181514213
10007207,0.226420131412
10008068,0.180507300923
10008060,0.0614601352797
10008062,0.233567122096
10012134,0.0362422337776
10012135,0.0934157105812
10001785,0.303727910869
10001784,0.1800574198
10001780,0.0513803905492
10017746,0.269038748145
10017747,0.0678573893539
10013629,0.140457327688
10013628,0.23660992057
10022435,0.043924598949
10013627,0.160085690056
10022438,0.0286617394517
10012682,0.102316100541
10012683,0.219325333154
10012686,0.222013293209
10012687,0.149988256153
10012685,0.198652297933
10021700,0.197648109848
10012688,0.224157904089
10012689,0.200053430655
10021706,0.0651638687501
10005677,0.0588806078239
10008287,0.210077668449
10002414,0.141636191704
10001129,0.235045905862
10022493,0.0735234858015
10001122,0.127503766714
10001121,0.187274396635
10001124,0.130462330559
10021569,0.176640614284
10009338,0.189667058333
10009336,0.335491528439
10009335,0.241162559497
10021561,0.198454513088
10009333,0.243829215449
10004573,0.110867321264
10004570,0.0741087455552
10004577,0.165911458424
10015484,0.120671970777
10015487,0.101477852034
10015481,0.185901882272
10015480,0.852678896589
10005956,0.0505166713215
10005950,0.832558354465
10008471,0.162441212928
10009259,0.140894478608
10019749,0.0809836136882
10019746,0.0630572086396
10009253,0.218357714659
10009252,0.21393848315
10009255,0.12348165704
10019743,0.055601240977
10011172,0.0598468759788
10011176,0.177503963686
10015661,0.13061883088
10015663,0.12140904796
10004314,0.125631957657
10018161,0.247217036685
10015664,0.116746507608
10004310,0.0936346309059
10015668,0.251711983646
10021647,0.0587898880229
10021351,0.138616876246
10014197,0.0866498411105
10022039,0.0436679109358
10022036,0.0406190174137
10022034,0.0579568450838
10022030,0.0236628796388
10022031,0.085272613281
10014042,0.150672957129
10011560,0.771405279569
10014046,0.217302927364
10014044,0.286489007061
10011565,0.178416587366
10006038,0.285588848057
10006039,0.252495912771
10019810,0.0457676367476
10006030,0.837722162201
10018043,0.205112022558
10005048,0.0511240109499
10005049,0.21031005115
10005043,0.294440756133
10005044,0.217785688079
10005046,0.24869239654
10005047,0.330377527259
10009929,0.216377344424
10009928,0.0685906898766
10002053,0.117306064965
10009922,0.262091794511
10009927,0.0685906898766
10002722,0.0527672415176
10009925,0.0827975845752
10012912,0.12433951579
10012917,0.268207423739
10012914,0.213356806905
10012915,0.16405126818
10006782,0.190450087758
10006781,0.254420775124
10006784,0.25660720748
10006788,0.255468680745
10020550,0.217810728869
10020557,0.0700658043014
10020556,0.255280679889
10020554,0.0622837121178
10020559,0.177413663264
10003682,0.598090541767
10007362,0.230720207823
10010965,0.48674439583
10010964,0.187340020355
10010211,0.177701871048
10010966,0.122409008445
10003686,0.105215649019
10010962,0.151215334925
10020081,0.0744347115422
10010219,0.241719675679
10010969,0.171911249553
10010968,0.19085592588
10020776,0.0771454967813
10020774,0.0484030959796
10007789,0.0470695822437
10020772,0.0486521325551
10020771,0.203698661167
10007785,0.197258558692
10007786,0.157987493909
10007781,0.16568304425
10007780,0.195599963983
10007783,0.206173003043
10008782,0.212016701996
10003445,0.1692960379
10003441,0.22591124794
10018446,0.128387834585
10004642,0.101526990822
10000065,0.0555709219654
10007563,0.140086642239
10000066,0.0725864453567
10000060,0.19663363191
10000062,0.291186941178
10007569,0.102739720329
10000068,0.136209530981
10001335,0.0894643359129
10001332,0.0547675550653
10015513,0.342859209068
10001338,0.177557701854
10013437,0.227375756631
10013435,0.280082864086
10013432,0.0877033670115
10013438,0.175505139975
10013439,0.0627668128472
10016202,0.043619143926
10011364,0.087763201036
10011365,0.197831416118
10011366,0.115437409204
10019833,0.0788453297918
10011361,0.242091109055
10011362,0.214743846671
10004886,0.202779682607
10004145,0.156892978468
10015874,0.0599450088098
10015875,0.114937071454
10015876,0.0440197455504
10015877,0.218681662108
10013324,0.0871505743188
10016372,0.234404906479
10016370,0.12581830335
10016371,0.21317439214
10016375,0.912657472955
10021915,0.0532637188751
10021917,0.0425812436328
10005542,0.911874492523
10021918,0.0887621359714
10006818,0.789008916196
10006819,0.28832020488
10006815,0.17211750744
10013823,0.177227769318
10019174,0.180240331674
10019177,0.138534879351
10014143,0.286524979164
10011422,0.194465672237
10015296,0.217785688079
10013828,0.207764328279
10016800,0.185241341704
10016805,0.184057491837
10014410,0.0978012491944
10008864,0.0375243477351
10005546,0.273807689298
10005237,0.220752021663
10008860,0.0697234222033
10008315,0.209773498516
10008314,0.890784919781
10011424,0.150448289057
10008869,0.0831174907277
10005548,0.067924763235
10019358,0.0506252691697
10012475,0.201531316384
10012474,0.184042526841
10012477,0.148048063393
10014149,0.0113518490921
10019353,0.0436371802521
10012472,0.826522137491
10018408,0.312452526995
10018409,0.0463837604513
10015127,0.172604882214
10018404,0.203113115898
10015122,0.278130166184
10018403,0.293368960348
10018400,0.254841495523
10018401,0.270079561113
10022937,0.205192459034
10022936,0.205192459034
10010180,0.132924397633
10010187,0.0613650140713
10010185,0.115930558997
10010189,0.0617025830771
10022939,0.0660074620706
10023048,0.072763557151
10023049,0.0455219893244
10023044,0.172688654675
10023047,0.0639907493006
10023041,0.0428775511831
10004434,0.283393057774
10020963,0.0533998735934
10020960,0.0298087357412
10020961,0.0298087357412
10020965,0.0476463585529
10013989,0.217488401495
10013986,0.204954358734
10013985,0.225272548597
10013980,0.148359546346
10002016,0.184973375624
10002014,0.0237059262152
10002012,0.0988746357985
10002010,0.117724640951
10002018,0.124602681542
10002019,0.111368804634
10022614,0.0874101063125
10014458,0.227501295015
10002278,0.0448271502657
10002279,0.13772771896
10002273,0.0810202858731
10011973,0.0507606024454
10002271,0.112116820725
10011974,0.153798474376
10014185,0.231213257958
10014183,0.226755373737
10014182,0.12581830335
10014189,0.215953628095
10020346,0.207710682808
10020345,0.206496404442
10020340,0.0760158461173
10014239,0.241956526376
10014988,0.0614229496639
10014235,0.319122781815
10014234,0.208208567025
10014984,0.0829942589087
10014981,0.0688072493384
10014980,0.157350133199
10003270,0.114010848247
10003273,0.166660215078
10003272,0.125258755657
10017547,0.0717555144973
10007198,0.173385952381
10007190,0.124716952491
10007192,0.0853616101007
10007193,0.211734095231
10007195,0.205670499472
10007197,0.236476319567
10002908,0.0899505392626
10016586,0.0775260019471
10016581,0.858719444313
10016536,0.29193878685
10016583,0.0262781869935
10016582,0.178364212302
10002901,0.180721717756
10002902,0.110630447428
10002904,0.118157770454
10002906,0.112171998831
10017189,0.214022710401
10006578,0.236104060821
10017182,0.123148217041
10001934,0.0726595029224
10006576,0.0797601081667
10017184,0.217775152064
10003052,0.0566769916905
10000508,0.107507503649
10007229,0.325544818067
10000506,0.0670049786692
10000503,0.196329250444
10007220,0.241304497964
10007221,0.139734248413
10020785,0.0968331584739
10008087,0.0776823083985
10008085,0.177701871048
10008084,0.226620671062
10008088,0.169709944909
10012111,0.146552547334
10012116,0.0439622400211
10012114,0.129562520614
10017982,0.0249553305288
10017983,0.0407757252565
10017980,0.0512087673964
10017768,0.0444053247493
10017985,0.0400945319159
10017766,0.181959748329
10017764,0.171565017836
10017989,0.042979881983
10013601,0.177600683643
10013605,0.22398580598
10013607,0.0959788002756
10020789,0.203698661167
10003235,0.175043404736
10003234,0.146712122387
10021767,0.221557736325
10009687,0.140487522151
10021765,0.24157821377
10009685,0.046858967655
10021763,0.0601017362071
10009680,0.115800623843
10001751,0.0779660988857
10003230,0.0524045729003
10020173,0.184939228232
10003232,0.146384220401
10001207,0.126444706877
10001100,0.333421672721
10001102,0.12222757277
10001105,0.146288799957
10002542,0.0316766134978
10004559,0.224210463807
10009355,0.317050477655
10009357,0.31634619162
10004550,0.0650854451237
10004557,0.203535085879
10004086,0.161715043575
10015461,0.0714516100945
10004084,0.158139370089
10015467,0.637348632783
10004081,0.202534117321
10004080,0.0897594515819
10021288,0.265254193291
10015469,0.211225690286
10004089,0.200987396142
10004088,0.129287855159
10022553,0.0289804864802
10019725,0.0424306085809
10019727,0.060690626761
10019721,0.222235088446
10019723,0.207710682808
10009237,0.153798880987
10009233,0.236310796615
10009232,0.197038452773
10008836,0.0709343967441
10011114,0.0872149503889
10011112,0.277636878985
10004888,0.742074887804
10004334,0.0660183735794
10004337,0.241122154726
10004884,0.173046466461
10004333,0.141035233116
10004880,0.216487981607
10022230,0.197220790823
10022231,0.0766834208569
10022232,0.202825187177
10015603,0.0719111090431
10015602,0.185365513303
10015601,0.227571307882
10022239,0.0612475525095
10022585,0.0289804864802
10022582,0.184265386269
10003141,0.297956313368
10008833,0.210984198674
10003410,0.0952850021136
10002480,0.118845615173
10002482,0.14999855568
10022054,0.217219743701
10022057,0.182986051567
10005938,0.0469487674719
10004823,0.175372943561
10022052,0.212375533087
10005682,0.176902377077
10005683,0.232443330149
10005680,0.207395288681
10005937,0.162199204505
10005686,0.045902328078
10005931,0.19164856058
10005932,0.102038305612
10006012,0.100614933649
10006011,0.188988868054
10012052,0.182897709853
10010640,0.095420982224
10006018,0.217810170939
10010645,0.104411975722
10019006,0.0690808481455
10005068,0.244784020043
10005069,0.226148368098
10005066,0.274825527207
10005067,0.244784020043
10005064,0.105444007213
10005060,0.0614009279203
10005061,0.210922982274
10009909,0.31300135629
10009908,0.184104676981
10019002,0.0524760956162
10016571,0.0978078106093
10020578,0.0524194613997
10020573,0.248573308326
10020575,0.0632888856745
10020574,0.0485612592409
10017267,0.278798141578
10020846,0.0846577021467
10010239,0.300671646444
10010238,0.201927094627
10010231,0.17675720269
10010233,0.29519059541
10017514,0.0852921581345
10010236,0.215100919314
10020658,0.0602202605017
10020757,0.207710682808
10020756,0.207710682808
10007761,0.197835974472
10007767,0.0636528329226
10007766,0.117197656471
10007765,0.0426806385255
10007764,0.0448404029691
10017490,0.135570811707
10022967,0.0565359726316
10016854,0.100619602666
10010564,0.22396439097
10003426,0.0992272124396
10010157,0.919050422021
10003421,0.101717216531
10003423,0.128358490158
10003429,0.195821295818
10020653,0.207710682808
10017263,0.188901287288
10007505,0.201078022543
10007504,0.912323544867
10007503,0.248213948174
10007502,0.110907212449
10007509,0.219575885614
10008269,0.231177516981
10008266,0.22741124963
10013458,0.0771607589556
10016179,0.128042899323
10013454,0.248463591299
10013455,0.0858495427095
10013457,0.256115169805
10016172,0.0704538320021
10011342,0.151564117173
10011340,0.19124008586
10011348,0.147983505656
10015852,0.2106811071
10015850,0.243434512706
10015856,0.238394341567
10015855,0.148802005064
10015859,0.10933479621
10008748,0.177409559316
10008749,0.129992085769
10016394,0.102988589441
10016396,0.0956451051649
10008742,0.235357860156
10008745,0.200076078525
10008747,0.199159317367
10022151,0.220563784923
10001358,0.120004208253
10001350,0.172180946184
10019837,0.197220790823
10022156,0.0803787114599
10019917,0.0606667119924
10019119,0.0442303506765
10019118,0.0777234596094
10019117,0.0529568020955
10019116,0.0739204499964
10019113,0.136970879366
10019912,0.197220790823
10018641,0.177033175642
10018643,0.203261574676
10018644,0.215575703439
10018647,0.252375615041
10018648,0.193626044811
10016631,0.0777826039911
10005219,0.235334459275
10008338,0.22960205908
10010431,0.0851226293364
10016630,0.120647680652
10010435,0.239192173551
10010434,0.155119005384
10005211,0.10216136493
10010439,0.283153172419
10010438,0.0980453001929
10008335,0.215565559746
10016823,0.176255973691
10005216,0.170276832085
10016204,0.130416849954
10012492,0.192222600469
10012491,0.232558642313
10012496,0.163627132618
10021240,0.200704476466
10021241,0.171208559762
10019918,0.0532599386152
10021936,0.179343494281
10021245,0.233751669025
10015146,0.276418830045
10018467,0.0629885556518
10015140,0.0740874400389
10022918,0.0772516872223
10018462,0.046980725592
10016149,0.273071676259
10022917,0.041894506867
10022916,0.165186164513
10018468,0.0410515602462
10018469,0.0859529708719
10022913,0.0664898382245
10023060,0.0451420867356
10023061,0.0358939409795
10018419,0.247770667978
10011524,0.236388734049
10002079,0.0986189367934
10002074,0.107783735609
10002075,0.0646978497349
10002077,0.167191451141
10002290,0.150260128874
10002293,0.110852496137
10002296,0.0581668621439
10014438,0.180262218895
10014437,0.231304082341
10011914,0.177396802105
10014433,0.00928898229225
10011911,0.185622575127
10014430,0.226826417348
10016400,0.1927282496
10020324,0.0848706249244
10020321,0.237398883911
10020322,0.0536061249312
10020329,0.0324139219925
10021019,0.224171065263
10019893,0.0803326748641
10022676,0.155435181988
10003216,0.0781825297326
10003214,0.209841490891
10003211,0.327239705003
10019897,0.193626044811
10000740,0.120072108963
10019894,0.178698400832
10000746,0.216142376599
10000747,0.0728824720331
10008532,0.122532269062
10008536,0.215835844359
10002928,0.187739899373
10002929,0.213809295431
10002924,0.095474267602
10008538,0.20590614643
10002923,0.132593142021
10006593,0.271542575549
10006592,0.27120917994
10006591,0.05836740558
10006590,0.120919038496
10006597,0.0355732380986
10010398,0.245908738669
10017167,0.0503913638486
10017168,0.209169257529
10021016,0.038971680962
10010392,0.0725394807186
10010391,0.272762477223
10007244,0.12169700657
10000297,0.0990169670579
10000294,0.0798114856413
10000567,0.120795721667
10000293,0.170539814183
10000562,0.284747194794
10007243,0.13604289123
10007248,0.0886037790768
10007249,0.228197163578
